Symbols	EntrezID	EnsemblID	Series1_NHBE_Mock_1	Series1_NHBE_Mock_2	Series1_NHBE_Mock_3	Series1_NHBE_SARS.CoV.2_1	Series1_NHBE_SARS.CoV.2_2	Series1_NHBE_SARS.CoV.2_3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gid	Tag
LINC00589	619351	ENSG00000251191	20	23	47	21	24	100	32,8641015952373	0,279489416294353	0,390091376082028	0,716471661336041	0,473700159786295	0,842922102781991	LINC00589	NC
LINC00592	283404	ENSG00000258279	11	14	15	5	4	37	11,9834073056036	-0,421127140598716	0,646922320765488	-0,650970181551946	0,515065735617185	NA	LINC00592	NC
LINC00630	100287765	NA	32	31	52	15	23	103	36,2399980935606	-0,196400840360281	0,385399078061713	-0,50960381469525	0,610329050820231	0,897648353891175	LINC00630	NC
LINC00641	283624	ENSG00000258441	166	164	287	128	115	395	190,362591755083	-0,292384468077964	0,172351542734721	-1,69644241901563	0,0898021261490908	0,48174542676716	LINC00641	NC
LINC00649	100506334	ENSG00000237945	44	57	82	36	52	131	61,4843495551766	-0,0655278519761218	0,286397052538895	-0,22880072052146	0,819023806748947	0,957322972026	LINC00649	NC
LINC00662	148189	ENSG00000261824	58	47	65	37	36	133	56,6497667805957	-0,130128163237913	0,293345219001426	-0,443600763908411	0,657331253344686	0,911740991327423	LINC00662	NC
LINC00663	284440	NA	19	23	23	25	12	26	21,9449115291116	-0,208154913456078	0,49945503250977	-0,416764072653539	0,676850983630839	0,915812586327885	LINC00663	NC
LINC00665	100506930	ENSG00000232677	133	129	155	152	114	388	163,745422982608	0,296113600439475	0,195422977317603	1,51524454546729	0,12971048604064	0,554179736833888	LINC00665	NC
LINC00667	339290	ENSG00000263753	172	179	245	160	178	483	217,50680051285	0,133917169641724	0,163449383043886	0,819318905631888	0,412604488903546	0,811744187172161	LINC00667	NC
LINC00672	100505576	ENSG00000263874	21	24	53	9	14	30	23,6783160541766	-1,13129920861951	0,456108430504108	-2,48032952903142	0,0131261011999641	0,185045635835452	LINC00672	NC
LINC00673	100499467	ENSG00000227036	385	369	503	280	304	853	417,605623291778	-0,14744052175061	0,133021982874253	-1,10839215116788	0,267692493129505	0,716248539422556	LINC00673	NC
LINC00674	100499466	NA	870	834	1337	726	728	2259	1025,85818826197	-0,0535759139051369	0,100318067406297	-0,534060466776636	0,593299700103818	0,894760088264677	LINC00674	NC
LINC00685	283981	NA	11	14	23	9	6	33	14,0719129686006	-0,414901944830581	0,564913801738536	-0,734451775746513	0,462673441022354	0,835570265233355	LINC00685	NC
LINC00707	100507127	ENSG00000238266	134	130	215	108	115	467	168,546895834519	0,0976003410276578	0,199179334814338	0,490012385665585	0,624125134457975	0,902205902704103	LINC00707	NC
LINC00839	84856	ENSG00000185904	29	19	26	35	26	50	30,7531578137067	0,397132389674998	0,418475677636934	0,948997542503644	0,342621861963777	0,777461948459049	LINC00839	NC
LINC00842	643650	ENSG00000285294	233	198	344	168	176	583	255,628186942563	-0,104406597412702	0,155807451036105	-0,670100157074699	0,502793944774157	0,856337533349399	LINC00842	NC
LINC00847	729678	ENSG00000245060	115	79	130	76	92	189	108,978431071035	-0,11716188799627	0,233588651863788	-0,501573544183091	0,6159675329648	0,899515137900734	LINC00847	NC
LINC00852	84657	ENSG00000231177	15	17	29	14	12	38	19,1514650142201	-0,238202671982016	0,475333675332783	-0,501127280357844	0,616281548618358	0,899515137900734	LINC00852	NC
LINC00857	439990	ENSG00000237523	64	62	94	55	49	169	74,5680844673303	-0,0454577940080161	0,250886786697741	-0,181188473918245	0,856219641350163	0,965785906981211	LINC00857	NC
LIPA	3988	ENSG00000107798	1294	1164	2242	1004	1051	3118	1500,04612296135	-0,173684441787222	0,104605376973121	-1,66037776272104	0,0968384807976795	0,498317888726427	LIPA	NC
LIPE	3991	ENSG00000079435	57	72	91	114	63	216	94,9042896978393	0,555778683719998	0,261351811209176	2,12655378644066	0,0334571757517866	0,313347023544228	LIPE	NC
LIPG	9388	ENSG00000101670	626	505	924	588	662	1989	787,423446259759	0,314052810253893	0,117656095025145	2,66924386863914	0,00760222306774296	0,133338991438176	LIPG	NC
LIPH	200879	ENSG00000163898	186	167	264	190	173	603	235,099456842572	0,281039297770206	0,158803155284448	1,76973371383464	0,0767715108270299	0,456180195835501	LIPH	NC
LIPT1	51601	ENSG00000144182	20	25	61	12	24	40	28,4628062894795	-0,658304761862985	0,439932726188624	-1,49637597449555	0,134555706784958	0,564230973190891	LIPT1	NC
LITAF	9516	ENSG00000189067	2977	2826	4489	2749	2797	7657	3616,31788577797	0,0566991967367625	0,0835466463957745	0,678653173799088	0,497357642525586	0,852450512242475	LITAF	NC
LIX1L	128077	ENSG00000271601	50	32	82	50	43	184	62,5906662373074	0,373504631706386	0,295623397570821	1,26344746314239	0,20642841599364	0,658539320822792	LIX1L	NC
LLGL1	3996	ENSG00000131899	318	300	402	418	262	723	387,775941579415	0,220219907746734	0,180669479823341	1,21891039904507	0,222878202285929	0,678860080603752	LLGL1	NC
LLGL2	3993	ENSG00000073350	223	233	355	323	172	684	303,999469255438	0,233080667860315	0,18705712248603	1,24604005858008	0,2127496889921	0,667806912307228	LLGL2	NC
LLPH	84298	ENSG00000139233	1147	826	1300	782	999	2868	1195,45185600022	0,131483111319977	0,135228928843375	0,972300176038985	0,330901236294287	0,770241003458005	LLPH	NC
LMAN1	3998	ENSG00000074695	1964	1795	3135	1626	1705	4914	2309,44178757878	-0,0568934082854714	0,0900260110405846	-0,631966335371932	0,527408875299003	0,869214460716304	LMAN1	NC
LMAN2	10960	ENSG00000169223	1672	1686	2242	2083	1353	4020	2064,28855122099	0,146338193034792	0,142607089797771	1,02616351853412	0,304814514142559	0,748390666448426	LMAN2	NC
LMAN2L	81562	ENSG00000114988	412	355	625	260	329	926	442,881122382035	-0,215558006255535	0,136816878208456	-1,57552203410977	0,115135996572317	0,531622294455446	LMAN2L	NC
LMBR1	64327	ENSG00000105983	293	260	499	280	309	847	376,628392350714	0,1511876851745	0,137936209532449	1,09606959395918	0,273048319775806	0,720994961180433	LMBR1	NC
LMBR1L	55716	ENSG00000139636	189	220	328	217	191	598	264,989408330688	0,126907277033259	0,154547336983007	0,821154731687243	0,411558137845709	0,811286762921485	LMBR1L	NC
LMBRD1	55788	ENSG00000168216	242	200	476	218	198	501	284,969694360274	-0,21756533308716	0,174401371454222	-1,24749783372126	0,21221501405372	0,667175975786814	LMBRD1	NC
LMBRD2	92255	ENSG00000164187	94	86	212	81	71	154	110,684648109528	-0,517154800018771	0,249398596989642	-2,07360749523482	0,0381157785386685	0,335984566589571	LMBRD2	NC
LMCD1	29995	ENSG00000071282	28	22	34	24	23	54	29,406722168483	-0,00187570983498181	0,391170296050896	-0,00479512338722609	0,996174059743967	0,998957948805492	LMCD1	NC
LMF1	64788	ENSG00000103227	22	18	30	25	16	48	25,0188199379458	0,0827853882719631	0,426458976464186	0,194122747651708	0,84607977036488	0,963051815527346	LMF1	NC
LMF2	91289	ENSG00000100258	385	510	575	500	333	939	519,14300289718	0,00463413934878105	0,176283410761697	0,0262880059374706	0,979027621482064	0,994656966542549	LMF2	NC
LMLN	89782	ENSG00000185621	292	297	438	249	254	699	345,30223729503	-0,0857278253857065	0,135723746742751	-0,631634680320121	0,527625619558736	0,869214460716304	LMLN	NC
LMNA	4000	ENSG00000160789	2171	2346	3783	2569	1605	5454	2781,06063052747	-0,0604383141715831	0,137446895248656	-0,439721203321792	0,660139043708701	0,911742502254638	LMNA	NC
LMNB1	4001	ENSG00000113368	244	205	318	147	169	416	236,640012402128	-0,367743248783935	0,161523190953621	-2,27672104923637	0,0228028887253652	0,252738350898974	LMNB1	NC
LMNB2	84823	ENSG00000176619	1149	1071	1591	1172	939	2859	1358,35745022983	0,0755527484962241	0,108540640427279	0,696077968572922	0,486380002947855	0,847199159581473	LMNB2	NC
LMO2	4005	ENSG00000135363	17	12	32	20	32	43	25,1691356481574	0,525550151340592	0,458646194062741	1,14587269695887	0,251847829852941	0,698270953257622	LMO2	NC
LMO4	8543	ENSG00000143013	244	227	386	186	176	414	260,343354646325	-0,384968504561506	0,160587227331926	-2,39725481881442	0,0165184317089293	0,210262441192491	LMO4	NC
LMO7	4008	ENSG00000136153	2236	2014	3409	2122	2123	6522	2775,79760246762	0,156317885670015	0,0866076674599233	1,80489661313589	0,0710908618948528	0,441905217695621	LMO7	NC
LMTK2	22853	ENSG00000164715	607	673	997	630	551	1667	787,773789169576	0,00996731672712212	0,114279422681269	0,0872188228927398	0,930497577865521	0,984972344645963	LMTK2	NC
LMTK3	114783	ENSG00000142235	145	165	199	171	123	317	180,260374092588	0,0104705940197114	0,204143547814848	0,0512903500100228	0,959094157561299	0,991664819195088	LMTK3	NC
LNP1	348801	ENSG00000206535	13	15	26	9	13	15	15,2704334979084	-0,654522052109872	0,564402883476774	-1,15967170131725	0,246182495992237	0,694388910051609	LNP1	NC
LNPEP	4012	ENSG00000113441	248	266	429	203	199	553	294,790678494914	-0,278480548056151	0,145714874270485	-1,91113329679177	0,0559874531627723	0,399917999262515	LNPEP	NC
LNX1	84708	ENSG00000072201	38	48	48	37	28	112	47,2294894066162	-0,00711401306700665	0,326774276013487	-0,021770419488935	0,982631090420901	0,995344031493339	LNX1	NC
LNX2	222484	ENSG00000139517	710	598	990	611	709	1744	829,115312879768	0,125412750839499	0,116005410031038	1,08109398351287	0,279655309437309	0,72665560842429	LNX2	NC
LOC100128288	100128288	NA	10	28	23	10	5	21	15,8877102901886	-1,11423833287216	0,582863124569705	-1,91166379532886	0,0559193309268887	0,399917999262515	LOC100128288	NC
LOC100128398	100128398	ENSG00000176593	43	66	50	43	50	125	59,626333860606	0,0967662778506273	0,316167311504038	0,306060349472249	0,759558696707114	0,943008169223634	LOC100128398	NC
LOC100129034	100129034	NA	411	382	470	310	254	897	419,87487280289	-0,174240885866471	0,148871485367588	-1,17041141516283	0,241835444083153	0,692328565053972	LOC100129034	NC
LOC100129148	100129148	NA	33	47	42	22	35	77	40,775508695214	-0,209979396287077	0,361005337913812	-0,581651776952971	0,560801259583898	0,883032697634165	LOC100129148	NC
LOC100129534	100129534	ENSG00000269896	28	16	24	20	12	46	22,8134693569271	-0,15244211186152	0,458637188979929	-0,332380617020116	0,73960187276113	0,93636594211854	LOC100129534	NC
LOC100129617	100129617	NA	17	11	19	11	12	35	16,0688695831092	-0,0397731477344193	0,519657895176247	-0,0765371759067181	0,938991738604971	0,987919522798198	LOC100129617	NC
LOC100129917	100129917	ENSG00000249592	18	11	18	11	14	33	16,4356866121098	-0,00853321829514421	0,519587021353887	-0,0164230782226031	0,986896868471951	0,996344468432922	LOC100129917	NC
LOC100129931	100129931	ENSG00000245748	14	19	6	9	11	29	14,3154920157452	-0,12102356200477	0,620334024486553	-0,195094186724547	0,845319213460316	0,963033770388284	LOC100129931	NC
LOC100130357	100130357	ENSG00000215022	16	16	20	14	13	39	18,2628786423752	0,00247624563287086	0,48597353476477	0,00509543309610361	0,995934450194631	0,998848486790252	LOC100130357	NC
LOC100130476	NA	NA	6	18	6	16	10	30	13,9375743289234	0,534597191806355	0,641275184664569	0,833647090345444	0,404479881399742	0,810959596025539	LOC100130476	NC
LOC100130691	100130691	ENSG00000213963	32	22	60	9	16	78	30,5236458499012	-0,630267035830671	0,440391345144478	-1,43115218493656	0,152386603858536	0,595432709720809	LOC100130691	NC
LOC100130744	100130744	NA	31	53	77	47	49	95	56,4020409854323	0,0534148436465279	0,318951125537101	0,167470309303908	0,867000007332225	0,968996629697364	LOC100130744	NC
LOC100130899	NA	NA	456	448	732	370	385	1027	530,339459721009	-0,171389072574105	0,119367667044892	-1,4358081783541	0,151056932010145	0,592813219929903	LOC100130899	NC
LOC100130987	100130987	NA	10	13	10	4	4	32	10,3085086899971	-0,372280833908355	0,696482848662039	-0,53451543655887	0,592984972398442	NA	LOC100130987	NC
LOC100132111	NA	NA	16	6	6	10	5	24	10,4433925954526	0,0421886626010213	0,701746983529139	0,0601194783750281	0,952060476521878	NA	LOC100132111	NC
LOC100132215	100132215	ENSG00000231609	11	22	14	20	11	54	19,7979646465139	0,410662717116451	0,515541427496262	0,796565892116262	0,425703192931432	0,819043442947756	LOC100132215	NC
LOC100133091	100133091	ENSG00000205485	32	30	50	26	42	95	41,9304393636462	0,237638858210348	0,337578124034165	0,703952185557787	0,481462550874688	0,84656512407953	LOC100133091	NC
LOC100133315	100133315	ENSG00000254469	14	16	22	10	9	35	16,0159574337294	-0,336988115750337	0,520034866447288	-0,648010619081239	0,516978082055414	0,86489834756921	LOC100133315	NC
LOC100133331	NA	NA	19	21	36	16	23	54	25,8935175422239	-0,000584559998495826	0,416119862052403	-0,00140478754273501	0,998879142077099	0,999775580428891	LOC100133331	NC
LOC100270804	NA	NA	15	33	34	13	21	30	24,3821711071811	-0,55915606216974	0,475099566215099	-1,17692395853838	0,239225858411341	0,690399957508025	LOC100270804	NC
LOC100287015	100287015	ENSG00000246089	36	41	45	38	30	106	45,1808198218289	0,139806636841575	0,324772087183866	0,43047614730026	0,666849314161517	0,914203087875182	LOC100287015	NC
LOC100288069	100288069	NA	13	17	27	19	9	50	19,8573686739581	0,0845121919903066	0,48682848167054	0,173597468456047	0,862181821692456	0,968077579431194	LOC100288069	NC
LOC100288637	100288637	ENSG00000187951	27	31	48	28	27	74	36,2946975419744	-0,0110738036887134	0,350175062837698	-0,0316236216222111	0,974772205478167	0,994052575548072	LOC100288637	NC
LOC100288911	NA	NA	15	8	20	8	3	14	10,8267627910416	-1,05362822007759	0,661251227974997	-1,59338565359523	0,11107370210908	NA	LOC100288911	NC
LOC100289495	100289495	ENSG00000286760	7	18	23	10	5	10	12,3372764334921	-1,05987220557978	0,65928763819824	-1,60760212109587	0,107922347384762	NA	LOC100289495	NC
LOC100289511	100289511	NA	20	36	7	18	20	77	26,9900308277058	0,276054366508539	0,542106765504783	0,509225090101008	0,610594458319357	0,897684521742446	LOC100289511	NC
LOC100294145	100294145	NA	99	91	173	56	48	190	99,5767421836889	-0,668832479195873	0,231221377271814	-2,89260658805618	0,00382059521823378	0,0861572947991554	LOC100294145	NC
LOC100379224	100379224	ENSG00000186019	28	41	61	36	36	106	46,6189017517578	0,139151327080688	0,320018206255075	0,434823158060498	0,66369079412907	0,912688956575706	LOC100379224	NC
LOC100499489	100499489	NA	12	18	24	14	8	35	16,9699925337826	-0,269623193641403	0,516261988242665	-0,522260402241097	0,6014890354669	0,8958385956029	LOC100499489	NC
LOC100505549	100505549	ENSG00000267040	33	18	31	24	21	55	28,78095102006	-0,00575304463369366	0,407153035707856	-0,0141299318171402	0,988726320700178	0,996884404883105	LOC100505549	NC
LOC100505715	100505715	ENSG00000267058	21	20	55	13	18	40	25,6776319185774	-0,658304688519812	0,438468808711039	-1,50137176337587	0,133259432986483	0,562178084939614	LOC100505715	NC
LOC100506100	100506100	ENSG00000223478	22	19	31	19	19	48	24,7035343055559	-0,02786938055659	0,419471835689433	-0,0664392175717461	0,947028148054817	0,988801681584308	LOC100506100	NC
LOC100506123	100506123	NA	264	247	373	214	221	639	300,734384289442	-0,0498917182498101	0,141262931479093	-0,353183370381876	0,723950974093257	0,929727063908952	LOC100506123	NC
LOC100506178	100506178	ENSG00000232759	7	9	17	8	16	68	16,2072728470758	0,988378424063044	0,570412477597326	1,73274334430106	0,0831412968142581	0,470715496876193	LOC100506178	NC
LOC100506321	100506321	ENSG00000259118	27	27	10	17	20	67	25,8736774330272	0,183377021724463	0,498177641430828	0,368095647965616	0,712801915852971	0,9250257942989	LOC100506321	NC
LOC100506548	NA	NA	515	408	832	386	403	1347	579,162382590527	-0,0687751584366855	0,13346533935446	-0,515303514525452	0,606340943421876	0,896091796892702	LOC100506548	NC
LOC100506730	100506730	NA	63	48	62	36	54	156	63,112003315045	0,102769405589019	0,294377027047524	0,349108103372576	0,727008153244261	0,930845530934124	LOC100506730	NC
LOC100506804	NA	NA	8	6	18	6	9	17	9,9121699598972	-0,195019394467366	0,669034552808394	-0,291493755664392	0,770673718895112	NA	LOC100506804	NC
LOC100506844	NA	NA	9	13	19	4	11	12	11,3359924434645	-0,760411015221056	0,657741012734691	-1,15609487700865	0,247642351283754	NA	LOC100506844	NC
LOC100506990	100506990	NA	72	47	94	56	46	116	68,4243047400142	-0,212101461024992	0,276007841069382	-0,768461722693143	0,44221292291052	0,825331119501791	LOC100506990	NC
LOC100507053	100507053	ENSG00000246090	346	319	503	242	270	660	368,189445333433	-0,281339172449944	0,137173262341325	-2,05097675485689	0,0402692105081887	0,346289259412948	LOC100507053	NC
LOC100507373	100507373	ENSG00000267169	11	17	28	19	20	42	21,478265901791	0,320055611849639	0,465433377842355	0,687650751077083	0,491672740482438	0,850176259104552	LOC100507373	NC
LOC100507547	100507547	ENSG00000284954	11	9	21	8	11	34	13,7494610547119	0,0263710164590249	0,56387508985792	0,0467674790629066	0,962698548607801	0,992224612340875	LOC100507547	NC
LOC100507564	100507564	ENSG00000226754	6	11	20	3	7	16	9,62914553225095	-0,809634113721829	0,697812961885448	-1,16024516302226	0,245949003942084	NA	LOC100507564	NC
LOC100507634	100507634	NA	10	14	16	4	4	23	10,6089068093912	-0,8765605214552	0,661290898190092	-1,32552939085399	0,184995627905547	NA	LOC100507634	NC
LOC100652768	100652768	NA	16	22	11	14	20	46	20,4815863113918	0,31367840593213	0,510565563012888	0,614374389218671	0,538967955610781	0,872456068105665	LOC100652768	NC
LOC143666	143666	NA	26	23	20	9	16	26	20,2714984767407	-0,733285686727783	0,502612851830956	-1,45894734696201	0,144579600179041	0,581468811045241	LOC143666	NC
LOC145783	145783	ENSG00000285331	22	8	25	18	16	59	21,5462662882294	0,400043686857458	0,476348789259963	0,839812540468404	0,40101350103498	0,809892068834295	LOC145783	NC
LOC148413	NA	NA	192	140	238	157	124	418	194,326650671382	-0,0404987645226039	0,178551925385012	-0,226817853883549	0,820565380099279	0,957322972026	LOC148413	NC
LOC150776	NA	NA	112	138	162	106	117	262	143,055344129509	-0,0444428854580851	0,207705589116508	-0,213970580412045	0,830569999299688	0,960673449986543	LOC150776	NC
LOC155060	155060	ENSG00000244560	29	45	56	40	23	68	41,991552032781	-0,234104639797462	0,358215125337823	-0,653530862429898	0,513414099620657	0,862097535422316	LOC155060	NC
LOC202181	202181	NA	11	18	11	9	10	34	14,3279343771574	-0,0492009993405455	0,577933242361647	-0,085132668852015	0,932155918586273	0,985788289822319	LOC202181	NC
LOC220729	220729	ENSG00000214135	47	60	77	49	51	114	63,4113962021813	-0,0446316282200962	0,281162071812538	-0,158739861078609	0,873873831736668	0,970997903060555	LOC220729	NC
LOC257396	257396	ENSG00000247796	43	28	51	28	19	54	35,8467029034396	-0,535824795450814	0,368044597072902	-1,45586920637413	0,145428779719736	0,583731095665513	LOC257396	NC
LOC283299	283299	ENSG00000254951	13	22	33	14	9	26	18,7208913337367	-0,712124159390779	0,504355173778598	-1,41194974576267	0,15796475881184	0,603123204475092	LOC283299	NC
LOC283335	283335	ENSG00000257337	51	56	92	53	62	160	72,2899715420714	0,168663289201158	0,257289853525888	0,655538051305965	0,512121395750924	0,862056491349298	LOC283335	NC
LOC283922	283922	ENSG00000214331	21	19	36	23	9	47	23,700877802869	-0,252897745368014	0,452923274024851	-0,558367741009789	0,576593296304744	0,886731159565186	LOC283922	NC
LOC284454	NA	NA	129	183	219	177	144	464	201,024706740175	0,227915454981781	0,187395152490175	1,21622919244792	0,223897626125096	0,679294021152522	LOC284454	NC
LOC284581	284581	NA	45	43	52	29	42	95	48,1684483672761	-0,0793860635628989	0,318689812752361	-0,249101353059522	0,803282382851774	0,953969142364326	LOC284581	NC
LOC285074	NA	NA	18	15	9	13	17	33	17,2268381130119	0,253993981130764	0,548364477555518	0,463184599890588	0,643232053864422	0,907039859014405	LOC285074	NC
